a,a,a,a
243_245386411,1454079600000000,762929785,0
243_245386411,1552057200000000,1755342457,0
243_245386411,1563202800000000,558386199,0
243_245386411,1360422000000000,2134865545,0
243_245386411,1317135600000000,920993093,0
243_245386411,1566226800000000,1137371968,0
243_245386411,1552057200000000,18250522,0
243_245386411,1525186800000000,1369400926,0
243_245386411,1557327600000000,1850499684,0
243_245386411,1542294000000000,1993766554,0
243_245386411,1563462000000000,1886787177,0
243_245386411,1523718000000000,248658630,0
243_245386411,1529679600000000,1672057600,0
243_245386411,1547564400000000,595596745,0
243_245386411,1567868400000000,684958586,0
243_245386411,1526137200000000,392573157,0
243_245386411,1482418800000000,490086379,0
243_245386411,1392476400000000,377629155,0
243_245386411,1514818800000000,298003227,0
243_245386411,1530284400000000,1491323142,0
243_245386411,1564066800000000,825736538,0
243_245386411,1469458800000000,769824359,0
243_245386411,1506524400000000,1415235029,0
243_245386411,1573311600000000,929843414,0
243_245386411,1451919600000000,375008700,0
243_245386411,1559401200000000,670439913,0
243_245386411,1523113200000000,1617605104,0
243_245386411,1565967600000000,176822306,0
243_245386411,1569164400000000,2026519915,0
243_245386411,1536332400000000,7645488,0
243_245386411,1492009200000000,2049133976,0
243_245386411,1388588400000000,1233532772,0
243_245386411,1512745200000000,914415602,0
243_245386411,1526742000000000,1444386165,0
243_245386411,1456585200000000,1434962902,0
243_245386411,1572188400000000,2136551798,0
243_245386411,1557500400000000,221464311,0
243_245386411,1555081200000000,1167760306,0
243_245386411,1567263600000000,2142554300,0
243_245386411,1570028400000000,1381532478,0
243_245386411,1253977200000000,1968358158,0
243_245386411,1538319600000000,215683749,0
243_245386411,1557846000000000,1728113742,0
243_245386411,1524150000000000,206465849,0
243_245386411,1309964400000000,2145644121,0
243_245386411,1567695600000000,470206661,0
243_245386411,1487948400000000,1774517761,0
243_245386411,1569250800000000,1735891221,0
243_245386411,1527260400000000,1744813314,0
243_245386411,1316962800000000,92386190,0
243_245386411,1544454000000000,773348080,0
243_245386411,1567695600000000,2060411037,0
243_245386411,1570028400000000,192145407,0
243_245386411,1513868400000000,511171264,0
243_245386411,1564930800000000,1748300602,0
243_245386411,1525791600000000,1623918987,0
243_245386411,1474988400000000,582895719,0
243_245386411,1558105200000000,836826936,0
243_245386411,1495292400000000,1959878787,0
243_245386411,1569769200000000,304026931,0
243_245386411,1453215600000000,41879929,0
243_245386411,1481900400000000,523387315,0
243_245386411,1572015600000000,1067777567,0
243_245386411,1528902000000000,38994082,0
243_245386411,1539183600000000,217653651,0
243_245386411,1466434800000000,1143348601,0
243_245386411,1532617200000000,1127128553,0
243_245386411,1547564400000000,526473433,0
243_245386411,1500994800000000,1480014306,0
243_245386411,1516114800000000,259037522,0
243_245386411,1557414000000000,1350285130,0
243_245386411,1514386800000000,37123772,0
243_245386411,1480863600000000,1948987794,0
243_245386411,1561129200000000,702440682,0
243_245386411,1480518000000000,1077300032,0
243_245386411,1246892400000000,580657755,0
243_245386411,1562770800000000,623032575,0
243_245386411,1559142000000000,1151961173,0
243_245386411,1527001200000000,1950694252,0
243_245386411,1526310000000000,720020274,0
243_245386411,1559142000000000,1998431869,0
243_245386411,1563116400000000,684676028,0
243_245386411,1532962800000000,118336015,0
243_245386411,1569078000000000,1396100606,0
243_245386411,1444057200000000,1933312427,0
243_245386411,1416150000000000,104670153,0
243_245386411,1292943600000000,929033199,0
243_245386411,1573052400000000,137226449,0
243_245386411,1521212400000000,1773290233,0
243_245386411,1290092400000000,1979135487,0
243_245386411,1519398000000000,952086906,0
243_245386411,1483887600000000,359717784,0
243_245386411,1544972400000000,605680727,0
243_245386411,1557932400000000,2010888498,0
243_245386411,1571238000000000,1980348357,0
243_245386411,1574002800000000,863679650,0
243_245386411,1523199600000000,1099213432,0
243_245386411,1521298800000000,540244601,0
243_245386411,1487170800000000,933150624,0
243_245386411,1369839600000000,764225586,0
243_245386411,1540306800000000,703414878,0
243_245386411,1568905200000000,668467338,0
243_245386411,1562338800000000,236293157,0
243_245386411,1565362800000000,1152738605,0
243_245386411,1563634800000000,115521123,0
243_245386411,1571065200000000,1785458368,0
243_245386411,1285426800000000,584130612,0
243_245386411,1470236400000000,1788704020,0
243_245386411,1554476400000000,2019880094,0
243_245386411,1536764400000000,1096183126,0
243_245386411,1539529200000000,1882901005,0
243_245386411,1278601200000000,7142125,0
243_245386411,1569078000000000,1342859204,0
243_245386411,1569769200000000,77649005,0
243_245386411,1330009200000000,1584238168,0
243_245386411,1572274800000000,1306222000,0
243_245386411,1569164400000000,1775841139,0
243_245386411,1524236400000000,958584924,0
243_245386411,1471791600000000,1331360957,0
243_245386411,1533913200000000,1513267210,0
243_245386411,1570546800000000,71703586,0
243_245386411,1552662000000000,1551031822,0
243_245386411,1322665200000000,599619893,0
243_245386411,1497106800000000,2119447242,0
243_245386411,1512918000000000,662786857,0
243_245386411,1488812400000000,1027756567,0
243_245386411,1519398000000000,238138389,0
243_245386411,1554735600000000,1729841184,0
243_245386411,1497970800000000,1688239445,0
243_245386411,1342278000000000,464349589,0
243_245386411,1572015600000000,450039662,0
243_245386411,1562338800000000,1019309708,0
243_245386411,1573138800000000,1437526166,0
243_245386411,1568559600000000,1026922972,0
243_245386411,1567609200000000,1451999044,0
243_245386411,1566918000000000,910137454,0
243_245386411,1527433200000000,1609979141,0
243_245386411,1536418800000000,2103686763,0
243_245386411,1371394800000000,2036363657,0
243_245386411,1541084400000000,796829994,0
243_245386411,1461337200000000,1841891797,0
243_245386411,1535122800000000,1303263319,0
243_245386411,1563807600000000,462317411,0
243_245386411,1509894000000000,1226650073,0
243_245386411,1549033200000000,679205619,0
243_245386411,1556031600000000,909070420,0
243_245386411,1462028400000000,79886705,0
243_245386411,1519225200000000,78023053,0
243_245386411,1550588400000000,889520518,0
243_245386411,1513609200000000,568279911,0
243_245386411,1469718000000000,774884303,0
243_245386411,1569596400000000,1347156634,0
243_245386411,1525705200000000,1556203392,0
243_245386411,1537974000000000,2021254060,0
243_245386411,1541430000000000,956961778,0
243_245386411,1555513200000000,2142826488,0
243_245386411,1562425200000000,973453911,0
243_245386411,1568559600000000,1581040670,0
243_245386411,1561129200000000,1298258234,0
243_245386411,1532617200000000,156727071,0
243_245386411,1569250800000000,1119049266,0
243_245386411,1488121200000000,965800722,0
243_245386411,1569164400000000,1198502465,0
243_245386411,1412694000000000,753824837,0
243_245386411,1538492400000000,2145106525,0
243_245386411,1525878000000000,1219349215,0
243_245386411,1300633200000000,1016848519,0
243_245386411,1508598000000000,827294752,0
243_245386411,1332342000000000,788234878,0
243_245386411,1411484400000000,439430225,0
243_245386411,1566572400000000,1376657061,0
243_245386411,1386601200000000,662987014,0
243_245386411,1569596400000000,431257724,0
243_245386411,1569596400000000,260409486,0
243_245386411,1398697200000000,462378701,0
243_245386411,1327417200000000,891783868,0
243_245386411,1571238000000000,349750296,0
243_245386411,1563116400000000,1083439555,0
243_245386411,1547391600000000,1127315524,0
243_245386411,1561820400000000,1434061352,0
243_245386411,1566399600000000,1029395488,0
243_245386411,1474470000000000,90796830,0
243_245386411,1427036400000000,2035839037,0
243_245386411,1498316400000000,688566851,0
243_245386411,1530630000000000,1463155073,0
243_245386411,1552662000000000,198998678,0
243_245386411,1572793200000000,1304678413,0
243_245386411,1519484400000000,553517166,0
243_245386411,1554735600000000,754032,0
243_245386411,1512399600000000,1547647547,0
243_245386411,1571324400000000,656753570,0
243_245386411,1472223600000000,721106460,0
243_245386411,1528988400000000,1055384253,0
243_245386411,1549292400000000,1588047169,0
243_245386411,1419174000000000,2136490170,0
243_245386411,1568559600000000,1776026650,0
243_245386411,1572793200000000,1198257789,0
243_245386411,1569423600000000,49673515,0
243_245386411,1380121200000000,581780053,0
243_245386411,1453129200000000,1659978178,0
243_245386411,1543244400000000,2125884004,0
243_245386411,1538578800000000,1531657297,0
243_245386411,1549292400000000,701673143,0
243_245386411,1506870000000000,150813862,0
243_245386411,1347462000000000,1093359629,0
243_245386411,1491922800000000,109394862,0
243_245386411,1437922800000000,1860732521,0
243_245386411,1566140400000000,997106491,0
243_245386411,1567609200000000,1739535493,0
243_245386411,1262617200000000,1619526548,0
243_245386411,1464706800000000,1529575224,0
243_245386411,1497884400000000,1711222596,0
243_245386411,1515337200000000,1263433277,0
243_245386411,1566054000000000,1472644491,0
243_245386411,1567263600000000,1066193079,0
243_245386411,1507129200000000,1686801380,0
243_245386411,1474988400000000,1305513563,0
243_245386411,1531666800000000,1695353488,0
243_245386411,1510153200000000,267575808,0
243_245386411,1560610800000000,1748170038,0
243_245386411,1331305200000000,1500547754,0
243_245386411,1538751600000000,2120145358,0
243_245386411,1362409200000000,520654378,0
243_245386411,1529679600000000,397950078,0
243_245386411,1440601200000000,1833374907,0
243_245386411,1545404400000000,236995610,0
243_245386411,1492182000000000,1548975105,0
243_245386411,1513350000000000,1816413081,0
243_245386411,1488639600000000,1279781787,0
243_245386411,1508598000000000,541790859,0
243_245386411,1568127600000000,1330901425,0
243_245386411,1573398000000000,837516756,0
243_245386411,1544281200000000,577209479,0
243_245386411,1571842800000000,1641984063,0
243_245386411,1574002800000000,1131509144,0
243_245386411,1546786800000000,1288839092,0
243_245386411,1331737200000000,259911711,0
243_245386411,1417878000000000,1018469726,0
243_245386411,1517670000000000,585712206,0
243_245386411,1511190000000000,1142274554,0
243_245386411,1539010800000000,823028073,0
243_245386411,1566658800000000,846592256,0
243_245386411,1541084400000000,366508618,0
243_245386411,1515942000000000,1586973114,0
243_245386411,1525186800000000,224909122,0
243_245386411,1569942000000000,2144676010,0
243_245386411,1545404400000000,2063574011,0
243_245386411,1537714800000000,438186019,0
243_245386411,1431615600000000,1782827079,0
243_245386411,1567954800000000,251939808,0
243_245386411,1447599600000000,1265829284,0
243_245386411,1421161200000000,397290009,0
243_245386411,1344006000000000,401978800,0
243_245386411,1554217200000000,1111776450,0
243_245386411,1500994800000000,1144334904,0
243_245386411,1536246000000000,1271439238,0
243_245386411,1339340400000000,1164705604,0
243_245386411,1418050800000000,1898794552,0
243_245386411,1566399600000000,1329082422,0
243_245386411,1463065200000000,23070863,0
243_245386411,1540134000000000,741785886,0
243_245386411,1571497200000000,1158483369,0
243_245386411,1552575600000000,1893554706,0
243_245386411,1566140400000000,449827219,0
243_245386411,1554994800000000,177786471,0
243_245386411,1532098800000000,1055662619,0
243_245386411,1462806000000000,164420916,0
243_245386411,1551020400000000,1964563714,0
243_245386411,1556636400000000,21782422,0
243_245386411,1570374000000000,389932097,0
243_245386411,1457449200000000,889173289,0
243_245386411,1545490800000000,2139427027,0
243_245386411,1569250800000000,2116972149,0
243_245386411,1532185200000000,938853885,0
243_245386411,1516028400000000,1433671148,0
243_245386411,1330182000000000,444440761,0
243_245386411,1563030000000000,1829425050,0
243_245386411,1562425200000000,412956272,0
243_245386411,1572706800000000,1167977022,0
243_245386411,1510758000000000,428839621,0
243_245386411,1555081200000000,1372914342,0
243_245386411,1512658800000000,1292867244,0
243_245386411,1551625200000000,1850870938,0
243_245386411,1556463600000000,1644397678,0
243_245386411,1574089200000000,1453097189,0
243_245386411,1569337200000000,1082178777,0
243_245386411,1388156400000000,1122443116,0
243_245386411,1526223600000000,976737206,0
243_245386411,1538924400000000,379679629,0
243_245386411,1573830000000000,2139184106,0
243_245386411,1550070000000000,388152654,0
243_245386411,1520607600000000,1558448974,0
243_245386411,1561734000000000,11530087,0
243_245386411,1544454000000000,1442683106,0
243_245386411,1562770800000000,1150804100,0
243_245386411,1478271600000000,1514017983,0
243_245386411,1551452400000000,1344310017,0
243_245386411,1572274800000000,1684644030,0
243_245386411,1270393200000000,1870255491,0
243_245386411,1452870000000000,1154384789,0
243_245386411,1513868400000000,720179024,0
243_245386411,1476716400000000,799296735,0
243_245386411,1199977200000000,114210865,0
243_245386411,1493650800000000,699292413,0
243_245386411,1554822000000000,963523979,0
243_245386411,1526828400000000,650576127,0
243_245386411,1560783600000000,906724424,0
243_245386411,1248102000000000,322560573,0
243_245386411,1486738800000000,2029931273,0
243_245386411,1566313200000000,639832817,0
243_245386411,1455548400000000,1579443738,0
243_245386411,1563548400000000,1134185967,0
243_245386411,1294412400000000,316735120,0
243_245386411,1515337200000000,206253161,0
243_245386411,1562166000000000,2026091500,0
243_245386411,1557068400000000,1876797438,0
243_245386411,1547305200000000,680177327,0
243_245386411,1490886000000000,467312945,0
243_245386411,1548428400000000,1275188469,0
243_245386411,1485010800000000,1178775800,0
